Drug,N.Targets,N.Seedgenes,d,zscore,pvalue
CSQ4T0,1,7,4.0,1.9468088476825218,1.0
CSQ69H,1,8,4.0,0.6988133454480576,1.0
CSQ8D3,1,6,5.0,1.7415240845229014,1.0
CSQV34,1,3,3.0,-0.7415416217110703,0.4314
CSRE10,2,8,4.5,1.3964526143676657,1.0
CSRM97,2,7,3.0,0.4800735597720726,0.7052
CST6F7,1,6,5.0,1.7451090210016993,1.0
CST81A,1,7,4.0,1.5962465494524067,1.0
CSTB61,1,8,4.0,1.5842730717614362,1.0
CSTG72,1,7,2.0,-1.0049268320308529,0.4366
CSU14K,1,7,3.0,,0.0
CSU37A,1,6,5.0,3.0611113403989534,1.0
CSU93V,1,7,4.0,1.584448948857971,1.0
CSV1C2,2,7,3.0,0.4800735597720726,0.7052
CSV2F8,1,7,4.0,1.9468088476825218,1.0
CSVC17,1,8,4.0,0.6988133454480576,1.0
CSVI73,1,6,3.0,0.7533492691677961,0.8834
CSVW76,1,8,4.0,1.1609632674894994,1.0
CSW25H,2,3,3.5,-0.24722728548983278,0.4174
CSW56Y,1,7,3.0,1.1281521496355325,1.0
CSW5V3,1,7,0.0,-2.1778657219114264,0.0364
CSW65H,2,7,4.0,1.4449889004963703,1.0
CSWA85,1,8,4.0,1.4240576217653766,1.0
CSWY60,1,6,3.0,0.7409079895929546,0.8778
CSX2U6,2,7,3.0,0.4800735597720726,0.7052
CSX84T,1,8,4.0,1.9813929507577783,1.0
CSX95N,1,8,4.0,0.6789985379354494,1.0
CSX9Z2,2,7,4.0,1.4359133918445086,1.0
CSXG01,1,7,4.0,1.584448948857971,1.0
CSXW63,1,6,3.0,0.7533492691677961,0.8834
CSXY78,2,3,3.5,-1.099217402239125,0.2452
CSY80Z,1,7,4.0,1.1281521496355325,1.0
CSY9Z6,1,8,4.0,1.4240576217653766,1.0
CSYB29,1,7,4.0,1.54117848044927,1.0
CSYM79,1,7,1.0,-2.570542569652422,0.0
CSYT51,1,6,5.0,1.7415240845229014,1.0
CSZ1C6,2,7,3.0,0.4800735597720726,0.7052
CSZ1O5,1,8,4.0,0.12711442417987334,0.7436
CSZ5R9,1,7,4.0,1.584448948857971,1.0
CSZ6I5,1,8,4.0,0.14101275123294424,0.7416
CSZA16,1,7,4.0,1.572888606796108,1.0
CT03NG,1,6,5.0,1.7451090210016993,1.0
CT04DK,1,7,2.0,-0.3275625354090267,0.4872
CT04RE,1,7,4.0,,0.0
CT07HC,1,3,3.0,-0.6859570713387996,0.3414
CT08OR,2,8,4.5,2.161211553830422,1.0
CT08ZV,1,7,2.0,-1.0049268320308529,0.4366
CT0FB2,1,6,5.0,3.0611113403989534,1.0
CT0FV8,1,8,4.0,0.12711442417987334,0.7436
CT0G2Q,1,8,4.0,0.6988133454480576,1.0
CT0GQ6,1,7,2.0,-0.28671518972213306,0.505
CT0JG1,1,7,4.0,1.6450023509957834,1.0
CT0KX3,1,7,4.0,1.9468088476825218,1.0
CT0M7Q,1,7,4.0,1.54117848044927,1.0
CT0N2E,1,3,3.0,-0.6859570713387996,0.3414
CT0NH1,1,6,4.0,,0.0
CT0PO4,1,7,3.0,,0.0
CT0R7C,1,8,4.0,1.4240576217653766,1.0
CT0UG4,1,7,0.0,-2.1778657219114264,0.0364
CT0UM5,1,6,4.0,0.7101624483479965,0.8158
CT15UI,1,7,5.0,1.4448941932114883,1.0
CT16XO,1,7,3.0,1.1355075030035207,1.0
CT1AJ4,1,8,4.0,0.6988133454480576,1.0
CT1DI8,2,6,4.0,1.6740470595167822,1.0
CT1FK6,2,8,4.5,1.8898536159700994,1.0
CT1Q0U,1,7,4.0,1.1281521496355325,1.0
CT1QN2,2,7,4.0,1.4359133918445086,1.0
CT1R6X,1,7,4.0,1.54117848044927,1.0
CT1RG5,2,3,3.5,-0.24722728548983278,0.4174
CT24RL,1,8,5.0,1.1474315550924723,0.9714
CT2BI3,1,6,5.0,1.7415240845229014,1.0
CT2H9L,1,7,1.0,-2.570542569652422,0.0
CT2N7Y,1,7,4.0,1.1281521496355325,1.0
CT2OV8,1,7,3.0,1.1355075030035207,1.0
CT2UZ4,1,7,5.0,1.4448941932114883,1.0
CT37HL,1,8,4.0,2.886751345948129,1.0
CT3AL8,1,6,5.0,1.7451090210016993,1.0
CT3B9L,1,8,4.0,1.1274228622243232,1.0
CT3DQ5,1,7,4.0,0.5171770699568558,0.7362
CT3EW2,3,7,3.6666666666666665,1.4054916013673828,0.9854
CT3F0E,1,3,3.0,-1.388925990521828,0.3414
CT40BW,1,8,5.0,1.1986261606577295,0.9714
CT41YH,1,6,4.0,,0.0
CT47WG,2,7,1.5,-2.049663130146524,0.0
CT4A5S,3,7,3.0,0.6658157282245183,0.7046
CT4BY6,2,6,4.5,1.1636974490502796,0.7978
CT4D1K,3,7,3.0,0.6729360827994886,0.7054
CT4E8R,2,7,4.0,1.749814536096565,1.0
CT4M5B,1,8,4.0,0.6988133454480576,1.0
CT4NB0,1,6,5.0,1.7491946791268174,1.0
CT4NY2,1,8,4.0,0.6789985379354494,1.0
CT4O8V,2,8,4.5,2.161211553830422,1.0
CT4PO2,1,3,3.0,-0.6859570713387996,0.3414
CT4V2Y,2,7,4.5,0.9450439322335022,0.7414
CT4X1K,1,7,5.0,1.3864453764062856,1.0
CT4Y6E,1,7,1.0,-2.5531222733495693,0.0
CT56FP,1,6,3.0,0.7533492691677961,0.8834
CT57ZH,1,8,5.0,1.1090132227693161,0.9568
CT58KB,1,6,5.0,1.7491946791268174,1.0
CT58MH,2,8,4.5,1.8898536159700994,1.0
CT5DW8,1,7,2.0,-0.3275625354090267,0.4872
CT5I4G,1,3,4.0,-0.973570809773115,0.4612
CT5KO2,2,8,4.5,2.161211553830422,1.0
CT5YD4,1,7,4.0,1.584448948857971,1.0
CT60XI,2,7,3.0,0.4800735597720726,0.7052
CT61NR,1,7,4.0,1.1415279827588392,1.0
CT68HQ,1,7,0.0,-2.1778657219114264,0.0364
CT6BV5,2,7,4.0,1.4359133918445086,1.0
CT6C3W,1,8,4.0,0.6789985379354494,1.0
CT6MD1,1,6,4.0,0.7101624483479965,0.8158
CT6N9S,2,8,4.5,2.1400162004450056,1.0
CT6S7L,2,6,4.0,1.6740470595167822,1.0
CT73SX,2,7,3.0,0.47063608408844565,0.7106
CT76BM,1,3,3.0,-0.6859570713387996,0.3414
CT76GD,1,7,4.0,1.13550750300352,1.0
CT79LH,1,7,4.0,1.584448948857971,1.0
CT79UJ,1,8,4.0,1.4240576217653766,1.0
CT7AK0,1,7,3.0,0.7047341795326106,0.8522
CT7D3A,1,7,2.0,-1.0049268320308529,0.4366
CT7DQ8,2,8,4.5,2.1400162004450056,1.0
CT7FL5,1,8,5.0,,0.0
CT7U8L,2,6,4.0,1.6740470595167822,1.0
CT7XR9,1,7,3.0,,0.0
CT7XW8,1,7,4.0,1.572888606796108,1.0
CT84WC,1,6,5.0,3.0611113403989534,1.0
CT8EV4,1,3,3.0,-0.8675371198546048,0.34
CT8PH7,1,7,3.0,1.1355075030035207,1.0
CT8V2E,1,8,4.0,0.695666129722494,1.0
CT8VX1,1,7,3.0,0.7490518235338111,0.865
CT8Z5A,1,8,5.0,1.0764183316736406,0.9558
CT97JL,1,7,4.0,1.54117848044927,1.0
CT9H2B,3,7,1.3333333333333333,-1.4989259084865603,0.0342
CT9N7Z,1,7,3.0,0.5133530642590883,0.7758
CT9RZ4,2,8,4.5,2.1400162004450056,1.0
CT9U1I,2,6,4.0,1.6740470595167822,1.0
CT9UK8,1,6,5.0,1.7415240845229014,1.0
CT9V3D,1,7,4.0,1.611399873155263,1.0
CT9VC6,1,3,4.0,-1.0319722228318309,0.422
CT9ZW1,1,7,3.0,1.1355075030035207,1.0
CTA08K,2,7,4.0,1.9638240113763203,1.0
CTA0O7,1,8,4.0,0.16144620615734115,0.7576
CTA2P0,1,8,4.0,1.1274228622243232,1.0
CTA5S4,2,7,4.5,0.9450439322335022,0.7414
CTA6I7,1,7,3.0,1.1281521496355325,1.0
CTAP14,1,7,2.0,-1.135969198191385,0.4366
CTB27D,1,8,4.0,1.9813929507577783,1.0
CTBK03,2,6,4.0,1.6740470595167822,1.0
CTC89D,1,3,3.0,-0.8675371198546048,0.34
CTCE89,1,6,5.0,1.7415240845229014,1.0
CTCH51,1,8,5.0,1.1986261606577295,0.9714
CTCQ75,1,7,4.0,1.9468088476825218,1.0
CTD0L4,1,7,3.0,1.1355075030035207,1.0
CTD26Z,2,7,4.0,1.4870216943165915,1.0
CTD53A,1,8,4.0,0.6789985379354494,1.0
CTD7W6,1,7,4.0,1.54117848044927,1.0
CTDB31,1,8,4.0,2.886751345948129,1.0
CTDK87,1,7,2.0,-0.5129902286090208,0.4326
CTDP48,2,7,3.0,0.47063608408844565,0.7106
CTE96C,1,6,3.0,0.7533492691677961,0.8834
CTEB79,1,7,4.0,1.2322708000663465,1.0
CTF0M7,1,6,5.0,1.7415240845229014,1.0
CTF14U,1,3,3.0,-1.388925990521828,0.3414
CTF23G,1,8,5.0,1.1317501767536777,0.9714
CTF43Q,2,7,3.0,0.4800735597720726,0.7052
CTF48H,1,7,4.0,,0.0
CTF8M7,1,8,5.0,1.0764183316736406,0.9558
CTFP95,1,7,1.0,,0.0
CTG83F,3,8,4.666666666666667,1.3193135872318646,0.9328
CTGC60,3,7,3.0,0.6658157282245183,0.7046
CTGH98,1,7,4.0,1.54117848044927,1.0
CTGO27,2,6,4.0,1.6740470595167822,1.0
CTH25W,1,6,4.0,,0.0
CTH3R7,1,7,4.0,1.6450023509957834,1.0
CTH5X2,1,7,4.0,,0.0
CTI1X7,1,3,4.0,-0.9790072164088839,0.4574
CTI2R7,1,8,5.0,1.1474315550924723,0.9714
CTI3C9,2,7,1.0,-1.2350755531153077,0.265
CTI5H6,1,7,3.0,0.5283701314240782,0.7754
CTI5R1,1,8,5.0,1.0776974269639927,0.9564
CTI6U1,1,7,2.0,-0.3275625354090267,0.4872
CTI9X0,1,6,4.0,,0.0
CTJ48K,2,7,4.5,1.569720195219165,1.0
CTJ61U,2,7,4.0,1.4359133918445086,1.0
CTK27N,1,6,5.0,1.7451090210016993,1.0
CTK53X,1,3,3.0,-0.8675371198546048,0.34
CTK5Y3,1,7,4.0,1.584448948857971,1.0
CTKA09,2,7,1.0,-1.2350755531153077,0.265
CTKJ10,1,8,4.0,0.6988133454480576,1.0
CTL1J5,1,8,4.0,0.695666129722494,1.0
CTL61H,1,7,3.0,,0.0
CTLC58,1,8,5.0,1.1289000433214942,0.9558
CTLO06,1,7,2.0,-0.3275625354090267,0.4872
CTLW48,1,6,3.0,0.7409079895929546,0.8778
CTM0J8,1,6,3.0,0.7533492691677961,0.8834
CTM2Q3,1,7,4.0,1.584448948857971,1.0
CTM39A,2,7,4.5,0.9434656160111996,0.744
CTM3G4,1,3,3.0,-1.388925990521828,0.3414
CTM71W,1,7,4.0,1.9504796573716667,1.0
CTM7N5,1,7,0.0,-2.1778657219114264,0.0364
CTM7V0,4,8,4.5,1.826652779455053,0.9766
CTM91E,1,8,4.0,0.14101275123294424,0.7416
CTMA05,1,7,3.0,0.12708884571667364,0.5632
CTMN05,1,8,4.0,0.6789985379354494,1.0
CTN25K,2,7,3.0,0.47063608408844565,0.7106
CTN37B,1,6,5.0,1.7451090210016993,1.0
CTN6K7,1,7,4.0,1.9638240113763203,1.0
CTN76I,1,6,4.0,,0.0
CTNC06,1,7,5.0,1.3864453764062856,1.0
CTNI30,2,8,4.5,2.1400162004450056,1.0
CTO29I,1,3,4.0,,0.0
CTO32M,2,7,4.0,1.4449889004963703,1.0
CTO41E,1,7,2.0,-1.0049268320308529,0.4366
CTO76L,1,8,4.0,1.1274228622243232,1.0
CTOM36,1,7,3.0,,0.0
CTP16I,1,6,5.0,1.7415240845229014,1.0
CTP1O0,1,7,2.0,-0.3275625354090267,0.4872
CTP46K,1,6,3.0,0.7533492691677961,0.8834
CTPE64,1,7,4.0,1.9638240113763203,1.0
CTQP52,1,8,5.0,,0.0
CTQV91,2,3,3.5,-0.24722728548983278,0.4174
CTR3Q0,1,7,4.0,1.572888606796108,1.0
CTR71E,1,7,4.0,1.1415279827588392,1.0
CTR7H2,1,7,2.0,-0.28671518972213306,0.505
CTRQ17,2,7,1.0,-1.2350755531153077,0.265
CTS1H5,1,8,5.0,,0.0
CTS5R3,2,6,4.5,1.310581769239594,1.0
CTS8G9,2,8,4.5,1.8898536159700994,1.0
CTS95L,1,7,2.0,-0.3275625354090267,0.4872
CTU82J,1,8,5.0,1.1474315550924723,0.9714
CTU86V,1,6,5.0,1.7451090210016993,1.0
CTU9W0,2,7,4.0,1.9638240113763203,1.0
CTV09E,2,3,3.5,-0.24722728548983278,0.4174
CTW06Y,1,7,4.0,1.54117848044927,1.0
CTW0P5,3,7,4.333333333333333,1.3316944566822262,0.8072
CTW3D7,1,8,4.0,0.14101275123294424,0.7416
CTWA32,1,7,3.0,1.1355075030035207,1.0
CTX71B,2,7,1.5,-1.7122233072777935,0.0
CTXA08,2,6,4.0,1.6810573434535199,1.0
CTXU08,1,8,4.0,1.1274228622243232,1.0
CTXY96,1,8,5.0,,0.0
CTY01P,2,7,3.0,0.47063608408844565,0.7106
CTZ7J4,1,6,5.0,1.7451090210016993,1.0
CTZC60,2,3,3.5,-0.3344726117472851,0.3414
CTZG52,2,7,4.0,1.4870216943165915,1.0
CTZI67,1,7,4.0,1.54117848044927,1.0
CTZO38,2,7,3.0,0.4800735597720726,0.7052
CTZU49,2,7,1.5,-1.7122233072777935,0.0
CTZV87,1,8,4.0,1.9813929507577783,1.0
CTZW25,1,8,4.0,0.695666129722494,1.0
CU01OT,2,6,4.0,1.6810573434535199,1.0
CU06RO,1,7,5.0,1.4126884022485529,1.0
CU0A2D,1,7,3.0,1.1281521496355325,1.0
CU0E8O,3,8,4.0,1.5040602779468413,0.9694
CU0GF4,1,3,3.0,-0.8675371198546048,0.34
CU0GS5,2,6,4.0,1.6740470595167822,1.0
CU0RT2,1,7,4.0,1.584448948857971,1.0
CU0VP1,1,7,4.0,1.5962465494524067,1.0
CU0WI3,2,7,1.0,-1.2350755531153077,0.265
CU0Y4W,1,7,2.0,-0.28671518972213306,0.505
CU0ZN8,1,8,4.0,0.6988133454480576,1.0
CU12EK,1,6,3.0,0.7409079895929546,0.8778
CU12EY,1,8,5.0,,0.0
CU12HA,2,7,4.0,1.4359133918445086,1.0
CU12VE,2,7,3.0,0.47063608408844565,0.7106
CU13QF,2,3,3.5,-0.24722728548983278,0.4174
CU15MK,1,7,4.0,1.584448948857971,1.0
CU16CS,1,6,5.0,1.7451090210016993,1.0
CU18ZF,1,7,4.0,1.54117848044927,1.0
CU1FH2,1,7,1.0,,0.0
CU1I5Y,1,8,4.0,1.1274228622243232,1.0
CU1M0Q,1,8,4.0,1.9813929507577783,1.0
CU1MV2,1,7,4.0,1.13550750300352,1.0
CU1NE0,1,8,4.0,1.5842730717614362,1.0
CU1Q0K,1,6,3.0,0.7409079895929546,0.8778
CU1RF9,1,7,3.0,,0.0
CU1SN0,1,7,4.0,1.1336630699305303,1.0
CU1VZ5,3,3,3.3333333333333335,-0.4979049537772444,0.3414
CU1XL0,1,7,1.0,,0.0
CU24IC,1,7,4.0,1.54117848044927,1.0
CU2EI4,1,6,5.0,1.7451090210016993,1.0
CU2K8B,1,7,4.0,1.584448948857971,1.0
CU31NV,1,8,4.0,0.6789985379354494,1.0
CU36BS,1,8,4.0,2.886751345948129,1.0
CU3D7W,1,8,5.0,,0.0
CU3IM9,1,7,3.0,0.5133530642590883,0.7758
CU3LS5,1,7,4.0,1.13550750300352,1.0
CU3OI4,1,6,3.0,0.7409079895929546,0.8778
CU3PC0,1,7,2.0,-0.5129902286090208,0.4326
CU3RF1,2,8,4.5,1.3270410571885118,0.9784
CU3V0W,1,7,4.0,1.1336630699305303,1.0
CU3WG8,1,3,3.0,-2.8296490616540746,0.0
CU49PG,1,6,5.0,1.7451090210016993,1.0
CU4B1H,1,7,4.0,1.54117848044927,1.0
CU4DX9,1,7,4.0,1.9638240113763203,1.0
CU4FN2,2,8,4.5,2.1400162004450056,1.0
CU4ME6,2,8,5.0,1.1259529552993524,0.9558
CU4ZK1,1,7,3.0,0.5133530642590883,0.7758
CU53FK,1,7,3.0,0.5283701314240782,0.7754
CU58DV,2,6,4.0,1.6810573434535199,1.0
CU5CB6,1,7,2.0,-1.0049268320308529,0.4366
CU5KQ0,1,7,4.0,1.9468088476825218,1.0
CU5M4I,1,7,4.0,1.54117848044927,1.0
CU5NP7,1,6,5.0,1.7306220599686812,1.0
CU5Z9G,1,3,3.0,-0.6859570713387996,0.3414
CU60GO,2,8,4.5,2.161211553830422,1.0
CU60YC,1,7,4.0,1.584448948857971,1.0
CU61ZB,1,8,5.0,1.0764183316736406,0.9558
CU62AO,2,8,4.0,1.2960957654734524,0.9702
CU63MS,1,7,3.0,-0.4153118079088991,0.5022
CU63QR,1,7,3.0,-0.4402341097054522,0.4942
CU65XM,2,6,4.5,1.1655777441169277,0.7956
CU6B5D,1,7,2.0,-1.135969198191385,0.4366
CU6JK8,1,7,4.0,1.9468088476825218,1.0
CU6M5W,2,7,4.0,1.4449889004963703,1.0
CU6QY4,1,8,4.0,0.12711442417987334,0.7436
CU70QC,1,6,5.0,1.7451090210016993,1.0
CU73IM,2,3,4.0,-0.973570809773115,0.4612
CU75WP,2,8,4.5,2.161211553830422,1.0
CU78XJ,1,7,4.0,1.6450023509957834,1.0
CU79NQ,1,7,2.0,-0.28671518972213306,0.505
CU79QS,2,6,4.0,1.6810573434535199,1.0
CU7FH2,1,7,0.0,-2.1778657219114264,0.0364
CU7J4N,1,8,4.0,0.14101275123294424,0.7416
CU7S6Y,1,7,3.0,-0.4402341097054522,0.4942
CU7V6R,2,7,4.0,1.4359133918445086,1.0
CU7VY5,2,7,4.0,1.4449889004963703,1.0
CU7W2H,1,8,4.0,1.1609632674894994,1.0
CU7WH8,1,8,5.0,1.1474315550924723,0.9714
CU81EC,1,6,5.0,1.7451090210016993,1.0
CU83QB,1,3,3.0,-1.388925990521828,0.3414
CU86WK,1,7,4.0,0.3148211198484663,0.6058
CU8FG3,1,7,4.0,1.584448948857971,1.0
CU8FZ2,1,7,1.0,,0.0
CU8YQ3,3,8,4.333333333333333,1.8293502491880287,0.9686
CU90AO,1,6,4.0,0.7101624483479965,0.8158
CU90KW,2,7,4.0,1.4359133918445086,1.0
CU94FN,1,7,3.0,1.1281521496355325,1.0
CU95CL,2,7,4.0,1.4449889004963703,1.0
CU95LC,4,8,4.5,1.692394328568362,0.9466
CU95VC,2,3,3.5,-0.24722728548983278,0.4174
CU98AB,1,7,1.0,,0.0
CU9E4P,1,8,4.0,1.5842730717614362,1.0
CU9IT6,1,6,3.0,0.7533492691677961,0.8834
CU9J0T,1,7,4.0,,0.0
CU9P3M,1,7,4.0,1.572888606796108,1.0
CU9RN3,1,7,4.0,0.3148211198484663,0.6058
CUA54V,1,7,3.0,1.1281521496355325,1.0
CUA97D,1,7,4.0,1.5962465494524067,1.0
CUAH40,1,6,5.0,1.7415240845229014,1.0
CUAI47,1,8,5.0,,0.0
CUB27L,2,3,3.5,-0.24722728548983278,0.4174
CUB46C,2,7,1.0,-1.2350755531153077,0.265
CUBJ20,2,7,4.0,1.4870216943165915,1.0
CUBM67,2,8,4.5,2.161211553830422,1.0
CUBS93,1,8,4.0,1.1274228622243232,1.0
CUBV32,3,7,3.0,0.6729360827994886,0.7054
CUC21J,1,6,5.0,3.1014741544659046,1.0
CUC31Q,2,7,4.0,1.4359133918445086,1.0
CUC7Q0,1,7,3.0,1.1281521496355325,1.0
CUCJ68,1,8,5.0,1.1090132227693161,0.9568
CUD8F9,1,6,5.0,1.7491946791268174,1.0
CUDW68,1,7,4.0,1.54117848044927,1.0
CUDZ46,1,7,0.0,-2.1778657219114264,0.0364
CUE1A8,2,3,3.5,-0.24722728548983278,0.4174
CUE4B5,1,7,4.0,1.584448948857971,1.0
CUEC26,2,8,4.5,2.161211553830422,1.0
CUEQ19,1,7,4.0,,0.0
CUF0E5,1,8,4.0,0.12711442417987334,0.7436
CUF1Y0,1,6,4.0,0.711238826399057,0.8164
CUF6E1,1,7,4.0,1.13550750300352,1.0
CUG16W,2,8,4.5,2.1400162004450056,1.0
CUG5E9,1,7,4.0,1.1281521496355325,1.0
CUGS26,1,6,5.0,1.7415240845229014,1.0
CUH0R5,1,7,4.0,1.9504796573716667,1.0
CUH19P,1,7,2.0,-1.0049268320308529,0.4366
CUH3B5,1,3,4.0,-1.0319722228318309,0.422
CUH9P6,1,7,5.0,1.4454043619180326,1.0
CUHR19,1,7,4.0,1.9468088476825218,1.0
CUHY62,3,8,4.666666666666667,1.5432958152813212,0.9502
CUHZ51,1,8,4.0,0.695666129722494,1.0
CUIE47,2,6,4.0,1.6740470595167822,1.0
CUIF89,2,7,3.0,0.4800735597720726,0.7052
CUJ0E2,1,8,4.0,0.14101275123294424,0.7416
CUJ28O,1,7,4.0,1.54117848044927,1.0
CUJ3S8,1,7,3.0,,0.0
CUJ4D6,1,6,4.0,0.7101624483479965,0.8158
CUJA60,1,7,0.0,-2.1778657219114264,0.0364
CUJS70,2,3,3.5,-0.24722728548983278,0.4174
CUK65S,1,7,4.0,1.6450023509957834,1.0
CUK74V,2,7,3.0,0.47063608408844565,0.7106
CUL02J,1,7,4.0,1.572888606796108,1.0
CUL23K,1,8,5.0,1.1377606148835298,0.9734
CUL2T4,1,7,3.0,0.5283701314240782,0.7754
CUL41F,1,6,5.0,3.1014741544659046,1.0
CUL79M,1,8,4.0,0.6988133454480576,1.0
CULN54,1,8,4.0,1.1609632674894994,1.0
CULS42,1,7,4.0,1.1415279827588392,1.0
CUM4E3,3,6,4.333333333333333,1.66788941304087,1.0
CUM9T7,1,7,4.0,1.1843525716338055,1.0
CUME64,2,3,3.5,-0.24722728548983278,0.4174
CUMF70,1,7,1.0,-2.570542569652422,0.0
CUMS39,1,7,4.0,1.1281521496355325,1.0
CUN71C,1,7,4.0,1.572888606796108,1.0
CUN9V6,1,8,5.0,1.1377606148835298,0.9734
CUP08F,1,8,5.0,1.1090132227693161,0.9568
CUP3W4,2,7,3.0,0.4800735597720726,0.7052
CUPR57,3,6,4.333333333333333,1.6827166411199233,1.0
CUQ0I5,1,8,4.0,1.1274228622243232,1.0
CUQ2M9,2,3,3.5,-0.24722728548983278,0.4174
CUQ6F3,1,7,5.0,1.3854717845455584,1.0
CUQ8M6,1,7,4.0,1.584448948857971,1.0
CUQ9A2,2,6,4.0,1.6810573434535199,1.0
CUR10H,1,7,1.0,-2.570542569652422,0.0
CUR14N,1,7,2.0,-0.3275625354090267,0.4872
CUR37N,1,8,4.0,0.14101275123294424,0.7416
CUS70J,1,7,4.0,1.611399873155263,1.0
CUS83Q,1,8,4.0,1.4240576217653766,1.0
CUSD96,1,7,3.0,0.5283701314240782,0.7754
CUT1W7,2,8,4.5,1.2213940979603135,0.9498
CUT2Y6,1,3,4.0,-0.9790072164088839,0.4574
CUT7N4,2,6,4.0,1.6740470595167822,1.0
CUTH13,1,7,0.0,-2.1778657219114264,0.0364
CUTK65,1,7,4.0,1.1415279827588392,1.0
CUV48F,1,7,4.0,1.1843525716338055,1.0
CUV4A7,1,6,4.0,,0.0
CUV91R,1,8,4.0,0.695666129722494,1.0
CUW41T,1,8,4.0,2.886751345948129,1.0
CUW59R,2,7,3.0,0.47063608408844565,0.7106
CUWL12,1,7,4.0,1.572888606796108,1.0
CUWN19,1,7,3.0,-0.4160003701351663,0.5044
CUWQ62,2,3,3.5,-0.24722728548983278,0.4174
CUXR49,1,6,5.0,3.0611113403989534,1.0
CUY0W7,2,8,4.5,1.8898536159700994,1.0
CUY2F9,2,6,4.0,1.6740470595167822,1.0
CUY89G,1,7,4.0,1.1415279827588392,1.0
CUY8T6,1,7,4.0,1.584448948857971,1.0
CUY9Q0,2,7,1.0,-1.2350755531153077,0.265
CUYD68,1,8,4.0,1.5842730717614362,1.0
CUYE57,1,8,4.0,2.886751345948129,1.0
CUYR80,1,7,3.0,1.1355075030035207,1.0
CUYT34,1,7,2.0,-0.3275625354090267,0.4872
CUZ1I2,2,7,4.5,0.9434656160111996,0.744
CUZ34O,1,3,4.0,,0.0
CUZ73G,2,6,4.0,1.6810573434535199,1.0
CUZ85G,1,8,4.0,1.1609632674894994,1.0
CUZ8V6,2,7,4.0,1.4449889004963703,1.0
CUZE96,1,6,3.0,0.7533492691677961,0.8834
CUZS16,1,7,4.0,1.1843525716338055,1.0
CV01DN,1,7,2.0,-1.0049268320308529,0.4366
CV06QK,2,3,3.5,-0.24722728548983278,0.4174
CV09DY,1,8,5.0,1.1090132227693161,0.9568
CV0AL8,2,8,4.5,2.161211553830422,1.0
CV0E3C,1,6,4.0,,0.0
CV0F4D,1,7,2.0,-0.23670631611250792,0.5256
CV0FZ1,1,7,3.0,-0.4160003701351663,0.5044
CV0G1X,2,7,4.0,1.4359133918445086,1.0
CV0G6H,2,8,4.5,1.8898536159700994,1.0
CV0PU1,1,7,5.0,1.3869136144592125,1.0
CV0QD3,1,7,4.0,1.6450023509957834,1.0
CV0WF3,1,6,5.0,3.1014741544659046,1.0
CV14TI,1,7,1.0,,0.0
CV15GH,1,8,4.0,2.886751345948129,1.0
CV17FS,1,8,5.0,1.1377606148835298,0.9734
CV1C5I,1,3,4.0,-1.0378995888231846,0.4186
CV1EC6,1,6,4.0,0.7101624483479965,0.8158
CV1NT6,2,7,3.0,0.4800735597720726,0.7052
CV23LI,1,7,3.0,1.1281521496355325,1.0
CV24FH,1,7,3.0,0.303342324104058,0.7062
CV2D0B,2,7,4.0,1.4870216943165915,1.0
CV2K3S,1,7,1.0,,0.0
CV2KH0,1,8,4.0,0.6789985379354494,1.0
CV2O1Z,1,7,4.0,1.5962465494524067,1.0
CV2TQ6,1,8,4.0,0.6988133454480576,1.0
CV2U9A,1,6,5.0,1.7451090210016993,1.0
CV2UN6,2,8,4.5,2.161211553830422,1.0
CV34YJ,1,6,4.0,0.7101624483479965,0.8158
CV36MS,2,3,3.5,-0.24722728548983278,0.4174
CV37XE,1,7,1.0,,0.0
CV3B1N,2,7,3.0,0.4800735597720726,0.7052
CV3GE1,1,7,4.0,1.572888606796108,1.0
CV3O1E,1,7,2.0,-0.3275625354090267,0.4872
CV3OI9,2,8,4.5,1.8898536159700994,1.0
CV3QL4,2,7,4.0,1.4449889004963703,1.0
CV3XD9,1,7,4.0,1.1843525716338055,1.0
CV42JO,1,8,4.0,1.4240576217653766,1.0
CV4B5R,1,8,4.0,0.14101275123294424,0.7416
CV4DG6,2,7,1.5,-2.049663130146524,0.0
CV4DL2,1,6,5.0,1.7451090210016993,1.0
CV4EJ6,1,3,4.0,-1.0378995888231846,0.4186
CV4P3J,2,6,4.5,1.310581769239594,1.0
CV4T6H,3,7,3.0,0.6729360827994886,0.7054
CV50SI,1,7,4.0,,0.0
CV51NX,2,7,3.0,0.47063608408844565,0.7106
CV58GN,1,7,4.0,1.9504796573716667,1.0
CV58SP,1,8,5.0,1.1289000433214942,0.9558
CV5IE4,1,7,4.0,1.584448948857971,1.0
CV5L6B,1,8,4.0,0.4533711654544957,0.8716
CV5O8L,1,6,3.0,0.7533492691677961,0.8834
CV5QU1,1,7,2.0,-1.135969198191385,0.4366
CV5WM3,1,8,4.0,2.886751345948129,1.0
CV5XW9,1,7,4.0,1.9468088476825218,1.0
CV61YJ,1,3,3.0,-0.8675371198546048,0.34
CV63UL,6,6,4.333333333333333,1.8411223756633872,1.0
CV63YK,2,7,4.0,1.4449889004963703,1.0
CV65KO,1,7,4.0,1.1281521496355325,1.0
CV67IM,1,7,3.0,1.1355075030035207,1.0
CV68RB,2,8,4.5,1.8898536159700994,1.0
